step,phase,timestamp,x,y,z,vx,vy,vz,wx,wy,wz,m1,m2,m3,m4,throttle,yaw,roll,pitch
123,thrust,[4.3000035],1037.449,-0.004360389,971.204,4.6739574e-06,-5.2154064e-06,1.2302053e-05,0.00011621515,-5.1164403e-05,-1.7361377e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
124,thrust,[4.320004],1037.449,-0.004360754,971.204,-7.8871665e-09,-1.8335879e-05,-1.7000762e-08,-1.9287384e-07,4.7235496e-08,3.155121e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
125,thrust,[4.3400044],1037.449,-0.004360318,971.204,-7.650328e-07,-1.07735395e-05,-1.612632e-05,-0.00022940719,-3.2842996e-05,1.4234204e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
126,thrust,[4.360005],1037.449,-0.0043606833,971.204,-1.9886926e-08,-1.8335879e-05,-1.012512e-08,-1.8825554e-07,2.3642788e-07,2.2395879e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
127,thrust,[4.3800054],1037.449,-0.0043610483,971.204,-1.18690755e-08,-1.8328428e-05,-1.32104665e-08,-2.0415189e-07,9.325167e-08,2.5538371e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
128,thrust,[4.400006],1037.449,-0.0043606907,971.204,2.2158156e-07,-1.8335879e-05,-2.5534973e-08,6.447753e-07,-2.9595096e-06,-5.360878e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
129,thrust,[4.4200063],1037.449,-0.004360255,971.204,-7.6482377e-07,-1.07735395e-05,-1.6126038e-05,-0.00022938626,-3.2850818e-05,1.4236112e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
130,thrust,[4.4400067],1037.449,-0.00436062,971.204,-1.9527306e-08,-1.8335879e-05,-9.330897e-09,-1.5868957e-07,2.3423011e-07,2.3274433e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
131,thrust,[4.460007],1037.449,-0.004360985,971.204,-1.5882138e-08,-1.8335879e-05,-1.2542775e-08,-1.7601555e-07,1.943925e-07,2.4947491e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
132,thrust,[4.4800076],1037.449,-0.0043606274,971.204,2.233237e-07,-1.8328428e-05,-2.7295755e-08,5.9094054e-07,-2.9842151e-06,-5.6473606e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
133,thrust,[4.500008],1037.449,-0.0043609925,971.204,-1.2277321e-08,-1.8328428e-05,-1.1289682e-08,-1.6410725e-07,1.09739176e-07,2.488781e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
134,thrust,[4.5200086],1037.449,-0.0043605566,971.204,-2.1884824e-07,-1.835078e-05,-9.93532e-08,-1.7653672e-06,2.600396e-06,2.5462e-07,0.0,0.0,0.0,0.0,1400,1024,1024,1024
135,thrust,[4.540009],1037.449,-0.0043609217,971.204,-1.3021525e-08,-1.8335879e-05,-1.3437493e-08,-1.9494723e-07,1.3706571e-07,2.4862146e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
136,thrust,[4.5600095],1037.449,-0.004360564,971.204,2.2198765e-07,-1.8335879e-05,-2.6328053e-08,6.172578e-07,-2.9631547e-06,-5.5210943e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
137,thrust,[4.58001],1037.449,-0.004360929,971.204,-1.5391537e-08,-1.8335879e-05,-1.3176663e-08,-2.0201347e-07,1.705357e-07,2.5093236e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
138,thrust,[4.6000104],1037.449,-0.0043604933,971.204,-2.189617e-07,-1.835078e-05,-1.02800186e-07,-1.8301232e-06,2.6036103e-06,2.5495544e-07,0.0,0.0,0.0,0.0,1400,1024,1024,1024
139,thrust,[4.620011],1037.449,-0.0043608584,971.204,-1.2891168e-08,-1.834333e-05,-1.3374513e-08,-2.0820559e-07,1.2180327e-07,2.4648816e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
140,thrust,[4.6400113],1037.449,-0.004360117,971.204,1.9440751e-05,-9.1940165e-06,-4.084679e-06,-1.570909e-05,-0.00030622803,-1.8146984e-06,0.0,0.0,0.0,0.0,1400,1024,1024,1024
141,thrust,[4.660012],1037.449,-0.004360486,971.204,-1.1418393e-08,-1.8335879e-05,-2.272239e-08,-2.678474e-07,9.263551e-08,3.9576168e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
142,thrust,[4.680012],1037.449,-0.004360851,971.204,-1.4393564e-08,-1.8335879e-05,-1.2582624e-08,-1.6901338e-07,1.5956562e-07,2.619687e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
143,thrust,[4.7000127],1037.449,-0.004361216,971.204,-1.5599884e-08,-1.8335879e-05,-1.4946096e-08,-2.3704743e-07,1.8425904e-07,2.4134849e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
144,thrust,[4.720013],1037.449,-0.0043600537,971.204,1.9323597e-05,-9.201467e-06,-4.097433e-06,-1.630581e-05,-0.0003047216,-1.7469125e-06,0.0,0.0,0.0,0.0,1400,1024,1024,1024
145,thrust,[4.7400136],1037.449,-0.0043604225,971.204,-1.1975402e-08,-1.8335879e-05,-2.1669337e-08,-2.474986e-07,1.03069254e-07,3.9572168e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
146,thrust,[4.760014],1037.449,-0.0043607876,971.204,-1.2848458e-08,-1.8328428e-05,-1.16719185e-08,-1.4926019e-07,1.3001821e-07,2.6209614e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
147,thrust,[4.7800145],1037.449,-0.0043611526,971.204,-1.3963553e-08,-1.8335879e-05,-1.3439991e-08,-1.846753e-07,1.5235011e-07,2.621049e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
148,thrust,[4.800015],1037.449,-0.0043604076,971.204,1.9439383e-05,-9.1940165e-06,-4.086094e-06,-1.5757501e-05,-0.0003061918,-1.8180233e-06,0.0,0.0,0.0,0.0,1400,1024,1024,1024
149,thrust,[4.8200154],1037.449,-0.0043607764,971.204,-1.3009981e-08,-1.8328428e-05,-2.4014213e-08,-2.9296748e-07,1.2466958e-07,3.9610832e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
150,thrust,[4.840016],1037.449,-0.004360728,971.204,-1.6817639e-06,-1.3999641e-05,-7.098667e-06,-0.00010978595,4.678776e-06,6.169172e-06,0.0,0.0,0.0,0.0,1500,1024,1024,1024
151,thrust,[4.8600163],1037.449,-0.004361093,971.204,-1.3908505e-08,-1.8335879e-05,-9.67381e-09,-1.5058998e-07,1.4193338e-07,2.2754783e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
152,thrust,[4.880017],1037.449,-0.0043603107,971.204,3.0064803e-06,-8.866191e-07,5.2137107e-06,6.5526647e-06,-4.6634155e-05,-1.12189655e-05,0.0,0.0,0.0,0.0,1500,1024,1024,1024
153,thrust,[4.9000173],1037.449,-0.004360676,971.204,-1.1378177e-08,-1.8335879e-05,-1.5364844e-08,-2.0385959e-07,1.07128464e-07,2.787419e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
154,thrust,[4.9200177],1037.449,-0.004361041,971.204,-1.4702521e-08,-1.8335879e-05,-1.5698337e-08,-2.5211207e-07,1.662861e-07,2.4134472e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
155,thrust,[4.940018],1037.449,-0.0043606088,971.204,-2.2001092e-07,-1.835078e-05,-9.896576e-08,-1.7623843e-06,2.6286543e-06,2.536886e-07,0.0,0.0,0.0,0.0,1500,1024,1024,1024
156,thrust,[4.9600186],1037.449,-0.004360974,971.204,-1.4172485e-08,-1.8335879e-05,-1.3256389e-08,-1.913213e-07,1.6012159e-07,2.4861661e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
157,thrust,[4.980019],1037.449,-0.0043606125,971.204,2.20738e-07,-1.8335879e-05,-2.6389898e-08,6.276479e-07,-2.9426221e-06,-5.360008e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
158,thrust,[5.0000196],1037.449,-0.0043609776,971.204,-1.0259552e-08,-1.8335879e-05,-1.2215434e-08,-1.730965e-07,6.584352e-08,2.6159286e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
159,thrust,[5.02002],1037.449,-0.0043605454,971.204,-2.190975e-07,-1.835078e-05,-1.0196345e-07,-1.8236478e-06,2.6117375e-06,2.5342658e-07,0.0,0.0,0.0,0.0,1500,1024,1024,1024
160,thrust,[5.0400205],1037.449,-0.0043609105,971.204,-1.4970887e-08,-1.8328428e-05,-1.5072331e-08,-2.2773173e-07,1.6837923e-07,2.5595046e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
161,thrust,[5.060021],1037.449,-0.004360549,971.204,2.2491349e-07,-1.8335879e-05,-2.4004294e-08,6.619396e-07,-3.0307413e-06,-5.4466042e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
162,thrust,[5.0800214],1037.449,-0.004360914,971.204,-1.3249417e-08,-1.8328428e-05,-1.1097552e-08,-1.6026054e-07,1.2921265e-07,2.4887335e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
163,thrust,[5.100022],1037.449,-0.0043604784,971.204,-2.1763083e-07,-1.835078e-05,-1.01468686e-07,-1.8049632e-06,2.568271e-06,2.5567482e-07,0.0,0.0,0.0,0.0,1500,1024,1024,1024
164,thrust,[5.1200223],1037.449,-0.0043608434,971.204,-1.4763575e-08,-1.8328428e-05,-1.4993361e-08,-2.2615106e-07,1.6422109e-07,2.559609e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
165,thrust,[5.1400228],1037.449,-0.004360486,971.204,2.2509266e-07,-1.8335879e-05,-2.3933353e-08,6.6336577e-07,-3.0343356e-06,-5.4471315e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
166,thrust,[5.160023],1037.449,-0.004360851,971.204,-1.3094255e-08,-1.8328428e-05,-1.1036797e-08,-1.590432e-07,1.2610448e-07,2.4887422e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
167,thrust,[5.1800237],1037.449,-0.004360415,971.204,-7.6531694e-07,-1.0766089e-05,-1.6125647e-05,-0.00022939478,-3.284571e-05,1.423497e-05,0.0,0.0,0.0,0.0,1500,1024,1024,1024
168,thrust,[5.200024],1037.449,-0.00436078,971.204,-1.780812e-08,-1.8335879e-05,-9.582294e-09,-1.7631149e-07,1.9642057e-07,2.231748e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
169,thrust,[5.2200246],1037.449,-0.0043604225,971.204,4.6744894e-06,-5.222857e-06,1.2301925e-05,0.00011619839,-5.118845e-05,-1.7361512e-05,0.0,0.0,0.0,0.0,1500,1024,1024,1024
170,thrust,[5.240025],1037.449,-0.0043607876,971.204,-1.1305744e-08,-1.8335879e-05,-1.9592862e-08,-2.5630104e-07,1.191999e-07,3.0059258e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
171,thrust,[5.2600255],1037.449,-0.0043603517,971.204,-7.636384e-07,-1.07735395e-05,-1.6126607e-05,-0.00022940055,-3.2874363e-05,1.4235828e-05,0.0,0.0,0.0,0.0,1500,1024,1024,1024
172,thrust,[5.280026],1037.449,-0.004360717,971.204,-1.7959039e-08,-1.8328428e-05,-1.1467215e-08,-2.1557972e-07,1.9957149e-07,2.2124022e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
173,thrust,[5.3000264],1037.449,-0.004360359,971.204,4.6744067e-06,-5.2154064e-06,1.2302615e-05,0.00011622665,-5.1173414e-05,-1.7361395e-05,0.0,0.0,0.0,0.0,1500,1024,1024,1024
174,thrust,[5.320027],1037.449,-0.0043607242,971.204,-9.5972865e-09,-1.8328428e-05,-1.7998264e-08,-2.1836769e-07,7.087961e-08,3.199601e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
175,thrust,[5.3400273],1037.449,-0.004360672,971.204,-1.6814843e-06,-1.3999641e-05,-7.0992774e-06,-0.00010980876,4.678196e-06,6.167651e-06,0.0,0.0,0.0,0.0,1500,1024,1024,1024
176,thrust,[5.360028],1037.449,-0.004361037,971.204,-1.6553145e-08,-1.8335879e-05,-1.1336748e-08,-1.7549786e-07,1.82309e-07,2.4763827e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
177,thrust,[5.3800282],1037.449,-0.0043606386,971.204,1.9625553e-05,-9.23872e-06,-4.415763e-06,-1.8099749e-05,-0.0003094379,-1.3789486e-06,0.0,0.0,0.0,0.0,1500,1024,1024,1024
178,thrust,[5.4000287],1037.449,-0.0043602474,971.204,-3.1291893e-07,-1.8298626e-05,2.993482e-07,1.5893856e-06,4.803385e-06,-3.3153734e-07,0.0,0.0,0.0,0.0,1500,1024,1024,1024
179,thrust,[5.420029],1037.449,-0.0043606125,971.204,-1.009391e-08,-1.8328428e-05,-1.4077806e-08,-2.1902243e-07,6.731475e-08,2.4801654e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
180,thrust,[5.4400296],1037.449,-0.0043609776,971.204,-1.5570613e-08,-1.834333e-05,-1.24334925e-08,-1.6534499e-07,1.8391738e-07,2.6185635e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
181,thrust,[5.46003],1037.449,-0.0043613426,971.204,-1.566758e-08,-1.8335879e-05,-1.2678559e-08,-1.7026015e-07,1.8599435e-07,2.6159393e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
182,thrust,[5.4800305],1037.449,-0.004360184,971.204,1.4123998e-08,-1.835078e-05,-1.1751331e-07,-1.0637227e-06,-4.4455456e-07,1.7259762e-07,0.0,0.0,0.0,0.0,1500,1024,1024,1024
183,thrust,[5.500031],1037.449,-0.004360549,971.204,-1.2060164e-08,-1.8335879e-05,-1.3514957e-08,-1.9829635e-07,1.10461066e-07,2.5307054e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
184,thrust,[5.5200315],1037.449,-0.004360914,971.204,-1.3304032e-08,-1.834333e-05,-1.5470624e-08,-2.354075e-07,1.3500768e-07,2.5635302e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
185,thrust,[5.540032],1037.449,-0.0043612793,971.204,-1.4326451e-08,-1.8328428e-05,-1.1563515e-08,-1.4708786e-07,1.5961622e-07,2.6211048e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
186,thrust,[5.5600324],1037.449,-0.004360538,971.204,1.313092e-07,-1.834333e-05,-1.0111512e-07,-4.1159265e-07,-1.9449076e-06,1.025937e-07,0.0,0.0,0.0,0.0,1500,1024,1024,1024
187,thrust,[5.580033],1037.449,-0.004360903,971.204,-1.2043131e-08,-1.8335879e-05,-1.1603153e-08,-1.5637002e-07,1.1810651e-07,2.4974062e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
188,thrust,[5.6000333],1037.449,-0.004360467,971.204,-7.6403063e-07,-1.07735395e-05,-1.6126083e-05,-0.00022939124,-3.2867196e-05,1.4235803e-05,0.0,0.0,0.0,0.0,1500,1024,1024,1024
189,thrust,[5.6200337],1037.449,-0.0043608323,971.204,-2.0130969e-08,-1.8328428e-05,-8.272025e-09,-1.3532481e-07,2.478846e-07,2.3299165e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
190,thrust,[5.640034],1037.449,-0.0043604746,971.204,2.224765e-07,-1.8328428e-05,-2.7896021e-08,5.7521765e-07,-2.9679934e-06,-5.6772762e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
191,thrust,[5.6600347],1037.449,-0.0043608397,971.204,-1.2864431e-08,-1.8335879e-05,-1.4250561e-08,-2.1044566e-07,1.3382572e-07,2.4946706e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
192,thrust,[5.680035],1037.449,-0.004360404,971.204,-7.651837e-07,-1.07735395e-05,-1.612542e-05,-0.00022938599,-3.2839333e-05,1.4234573e-05,0.0,0.0,0.0,0.0,1500,1024,1024,1024
193,thrust,[5.7000356],1037.449,-0.004360769,971.204,-2.073746e-08,-1.8335879e-05,-6.4315984e-09,-1.02460575e-07,2.5734906e-07,2.3242569e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
194,thrust,[5.720036],1037.449,-0.0043604113,971.204,1.8525607e-05,-1.2427568e-05,4.9425744e-06,0.00010387987,-0.00026872163,-9.884772e-06,0.0,0.0,0.0,0.0,1500,1024,1024,1024
195,thrust,[5.7400365],1037.449,-0.0043607764,971.204,-1.0546756e-08,-1.8328428e-05,-2.3684038e-08,-2.8165593e-07,9.246662e-08,3.8399534e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
196,thrust,[5.760037],1037.449,-0.0043607242,971.204,-1.6796077e-06,-1.3999641e-05,-7.0985498e-06,-0.0001097826,4.6438395e-06,6.168554e-06,0.0,0.0,0.0,0.0,1500,1024,1024,1024
197,thrust,[5.7800374],1037.449,-0.0043610893,971.204,-1.5263872e-08,-1.8328428e-05,-1.1206752e-08,-1.8050744e-07,1.6195699e-07,2.3514636e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
198,thrust,[5.800038],1037.449,-0.0043603443,971.204,5.5923683e-06,-1.9967556e-06,3.2747946e-06,-3.3971282e-06,-8.872787e-05,-9.295131e-06,0.0,0.0,0.0,0.0,1500,1024,1024,1024
199,thrust,[5.8200383],1037.449,-0.0043607093,971.204,-1.0788398e-08,-1.8328428e-05,-1.4637379e-08,-1.6542836e-07,8.3799705e-08,3.165532e-08,0.0,0.0,0.0,0.0,1500,1024,1024,1024
200,thrust,[5.840039],1037.449,-0.0043610744,971.204,-1.26825626e-08,-1.8335879e-05,-1.16106875e-08,-1.591694e-07,1.2160628e-07,2.5637599e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
201,thrust,[5.860039],1037.449,-0.0043606423,971.204,-2.213119e-07,-1.835078e-05,-1.0362419e-07,-1.8586019e-06,2.6560172e-06,2.5314446e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
202,thrust,[5.8800397],1037.449,-0.004360281,971.204,4.6766645e-06,-5.222857e-06,1.2303678e-05,0.00011623741,-5.12227e-05,-1.7362028e-05,0.0,0.0,0.0,0.0,1600,1024,1024,1024
203,thrust,[5.90004],1037.449,-0.004360646,971.204,-1.023885e-08,-1.8328428e-05,-1.7276243e-08,-2.0170106e-07,9.2772986e-08,3.136279e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
204,thrust,[5.9200406],1037.449,-0.004361011,971.204,-1.4252516e-08,-1.8335879e-05,-1.3443113e-08,-1.9565648e-07,1.530007e-07,2.5668609e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
205,thrust,[5.940041],1037.449,-0.004360579,971.204,-2.2155268e-07,-1.834333e-05,-1.0007534e-07,-1.7774458e-06,2.653769e-06,2.5495055e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
206,thrust,[5.9600415],1037.449,-0.004360605,971.204,-1.4047172e-05,-1.1086464e-05,7.679988e-06,1.4557599e-05,0.00022086174,-7.890964e-06,0.0,0.0,0.0,0.0,1600,1024,1024,1024
207,thrust,[5.980042],1037.449,-0.0043605827,971.204,4.0739906e-07,-1.8373132e-05,-3.4968798e-07,-1.6543586e-06,-6.1795604e-06,3.7644054e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
208,thrust,[6.0000424],1037.449,-0.0043609478,971.204,-1.29859945e-08,-1.8328428e-05,-1.3149356e-08,-1.9032504e-07,1.3621825e-07,2.473911e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
209,thrust,[6.020043],1037.449,-0.0043608956,971.204,-1.3194767e-07,-1.8335879e-05,-2.8079285e-08,-8.2093305e-07,1.6679187e-06,9.448747e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
210,thrust,[6.0400434],1037.449,-0.0043612607,971.204,-1.3450746e-08,-1.8335879e-05,-1.2906511e-08,-1.7364587e-07,1.4226032e-07,2.6216425e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
211,thrust,[6.060044],1037.449,-0.0043605193,971.204,1.3339604e-07,-1.834333e-05,-1.0170356e-07,-4.2661665e-07,-1.9942242e-06,1.02960826e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
212,thrust,[6.0800443],1037.449,-0.0043608844,971.204,-1.4260264e-08,-1.8328428e-05,-1.11050005e-08,-1.3648602e-07,1.5721359e-07,2.6514606e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
213,thrust,[6.1000447],1037.449,-0.0043604523,971.204,-7.652101e-07,-1.078099e-05,-1.6124246e-05,-0.00022935549,-3.2844826e-05,1.4235913e-05,0.0,0.0,0.0,0.0,1600,1024,1024,1024
214,thrust,[6.120045],1037.449,-0.0043608174,971.204,-1.8955646e-08,-1.8335879e-05,-8.258105e-09,-1.4261168e-07,2.1366714e-07,2.3582647e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
215,thrust,[6.1400456],1037.449,-0.004360456,971.204,2.2054382e-07,-1.834333e-05,-2.3115717e-08,6.918296e-07,-2.9396717e-06,-5.360827e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
216,thrust,[6.160046],1037.449,-0.004360821,971.204,-1.5239998e-08,-1.8335879e-05,-1.3905659e-08,-2.0515522e-07,1.720505e-07,2.5724612e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
217,thrust,[6.1800466],1037.449,-0.004360389,971.204,-7.6667783e-07,-1.0766089e-05,-1.6127526e-05,-0.00022943015,-3.2809407e-05,1.4234374e-05,0.0,0.0,0.0,0.0,1600,1024,1024,1024
218,thrust,[6.200047],1037.449,-0.004360754,971.204,-1.6384007e-08,-1.8328428e-05,-7.683752e-09,-1.595744e-07,1.682308e-07,2.0228647e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
219,thrust,[6.2200475],1037.449,-0.0043603927,971.204,1.852178e-05,-1.2427568e-05,4.9449773e-06,0.00010392994,-0.00026865464,-9.883529e-06,0.0,0.0,0.0,0.0,1600,1024,1024,1024
220,thrust,[6.240048],1037.449,-0.004360758,971.204,-9.559756e-09,-1.8328428e-05,-2.6490028e-08,-3.2753945e-07,6.7625095e-08,3.9950162e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
221,thrust,[6.2600484],1037.449,-0.004361123,971.204,-1.4801055e-08,-1.8335879e-05,-1.3103554e-08,-1.8642267e-07,1.735495e-07,2.4937167e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
222,thrust,[6.280049],1037.449,-0.004360687,971.204,-2.207305e-07,-1.835078e-05,-1.0221629e-07,-1.8315209e-06,2.6432876e-06,2.532009e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
223,thrust,[6.3000493],1037.449,-0.0043603294,971.204,4.6747227e-06,-5.222857e-06,1.2302886e-05,0.00011623446,-5.1179628e-05,-1.7361172e-05,0.0,0.0,0.0,0.0,1600,1024,1024,1024
224,thrust,[6.32005],1037.449,-0.0043606944,971.204,-7.558114e-09,-1.8328428e-05,-1.8082577e-08,-2.0758016e-07,3.467422e-08,3.282683e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
225,thrust,[6.34005],1037.449,-0.0043610595,971.204,-1.6132178e-08,-1.8328428e-05,-1.2875565e-08,-1.8272415e-07,1.9957123e-07,2.491239e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
226,thrust,[6.3600507],1037.449,-0.0043606237,971.204,-2.1948154e-07,-1.835078e-05,-9.9618774e-08,-1.7817679e-06,2.6089253e-06,2.5390943e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
227,thrust,[6.380051],1037.449,-0.004360266,971.204,4.6764158e-06,-5.222857e-06,1.2302667e-05,0.00011620533,-5.1221366e-05,-1.7362865e-05,0.0,0.0,0.0,0.0,1600,1024,1024,1024
228,thrust,[6.4000516],1037.449,-0.004360631,971.204,-7.4585955e-09,-1.8328428e-05,-1.7166698e-08,-2.0905917e-07,4.3011564e-08,2.9796803e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
229,thrust,[6.420052],1037.449,-0.004360996,971.204,-1.4524976e-08,-1.8328428e-05,-1.2637681e-08,-1.7878205e-07,1.6692663e-07,2.4924883e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
230,thrust,[6.4400525],1037.449,-0.004360944,971.204,-1.3120336e-07,-1.8335879e-05,-2.7745955e-08,-8.016301e-07,1.6573823e-06,9.5314554e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
231,thrust,[6.460053],1037.449,-0.0043609254,971.204,1.8710985e-05,-1.2457371e-05,4.6107843e-06,0.000101499834,-0.0002719575,-9.4446295e-06,0.0,0.0,0.0,0.0,1600,1024,1024,1024
232,thrust,[6.4800534],1037.449,-0.0043601133,971.204,-1.5827329e-05,-6.765127e-06,5.666179e-07,-9.57999e-05,0.00022680017,-1.6619862e-06,0.0,0.0,0.0,0.0,1600,1024,1024,1024
233,thrust,[6.500054],1037.449,-0.0043604784,971.204,-1.5603206e-08,-1.8335879e-05,-6.066699e-09,-1.3855097e-07,1.8855359e-07,1.3845425e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
234,thrust,[6.5200543],1037.449,-0.0043608434,971.204,-1.5047155e-08,-1.8328428e-05,-1.3781914e-08,-1.9856405e-07,1.8692351e-07,2.4276899e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
235,thrust,[6.540055],1037.449,-0.0043612085,971.204,-1.4008089e-08,-1.8335879e-05,-1.4430287e-08,-2.1299773e-07,1.5766408e-07,2.4937604e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
236,thrust,[6.5600553],1037.449,-0.0043603927,971.204,-1.3566423e-06,-1.4051795e-05,-7.5218954e-06,-0.00011245054,-5.27787e-07,6.6867833e-06,0.0,0.0,0.0,0.0,1600,1024,1024,1024
237,thrust,[6.5800557],1037.449,-0.0043604188,971.204,-2.0023163e-07,-1.8291175e-05,3.2244543e-07,2.237424e-06,3.3883427e-06,-4.175076e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
238,thrust,[6.600056],1037.449,-0.004360784,971.204,-1.5543336e-08,-1.8328428e-05,-1.5754345e-08,-2.3906352e-07,1.9625855e-07,2.4227468e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
239,thrust,[6.6200566],1037.449,-0.004361149,971.204,-1.3030254e-08,-1.834333e-05,-1.3658597e-08,-1.9922078e-07,1.2955907e-07,2.5617e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
240,thrust,[6.640057],1037.449,-0.004360754,971.204,3.1653326e-07,-1.8388033e-05,-4.3507634e-07,-2.841049e-06,-5.1777197e-06,5.4315353e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
241,thrust,[6.6600575],1037.449,-0.004360359,971.204,-3.1553282e-07,-1.8291175e-05,3.0613572e-07,1.6233557e-06,4.8707752e-06,-3.454031e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
242,thrust,[6.680058],1037.449,-0.0043607242,971.204,-1.2785609e-08,-1.834333e-05,-1.1528334e-08,-1.565117e-07,1.2467746e-07,2.5616863e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
243,thrust,[6.7000585],1037.449,-0.0043610893,971.204,-1.3521019e-08,-1.834333e-05,-1.1824688e-08,-1.6242794e-07,1.39342e-07,2.5632534e-08,0.0,0.0,0.0,0.0,1600,1024,1024,1024
244,thrust,[6.720059],1037.449,-0.0043606944,971.204,3.1528725e-07,-1.8380582e-05,-4.3663795e-07,-2.8728778e-06,-5.1515262e-06,5.4287943e-07,0.0,0.0,0.0,0.0,1600,1024,1024,1024
